created_at,verified,favorite_count,retweet_count,twitter_engagement,clean_text,topic,topic_revised,topic_final
2020-01-25T14:23:17Z,TRUE,2858,1283,4141,"UPDATE on #coronavirus testing in the UK: As of 2PM on Saturday 25 January 2020, a total of 31 tests have concluded: 31 were confirmed negative 0 positive Updated data will be published at 2PM daily until further notice. For latest information visit",,,
2020-02-10T01:10:12Z,FALSE,2900,1213,4113,Im calling on @realDonaldTrump to send the military to our southern border. Mexico has 27k troops on theirs. We are now fighting an unseen enemy that is growing stronger - #coronavirus the virus will spread to migrants and it will be game over in America if we are not prepared.,,,
2020-01-27T17:45:11Z,FALSE,2933,1142,4075,"From my friend's apartment in Wuhan, China. People from the neighborhood chanting from their apartments ""Wuhan add oil"" (""jia you"" ) meaning ""come on Wuhan!"" or ""Wuhan you can do it!"". #coronarvirus #China #wuhan #WuhanVirus #Hubei #virus #coronavirus #CoronaOutbreak",,,
2020-01-31T22:21:55Z,TRUE,2269,1799,4068,Confirmed #coronavirus cases in #Xinjiang highlight the ongoing humanitarian crisis for Uyghurs. The 1+ million detained in camps cannot take basic precautions against the spread of the disease. #China should immediately release those detained. #VirusThreatInCamps,,,
2020-02-06T15:38:57Z,TRUE,2275,1780,4055,Drone shots of Wuhan. Its literally a Ghost Town. #Wuhan #CoronaVirus,,,
2020-01-29T15:32:00Z,TRUE,2450,1601,4051,#China is reportedly not allowing #Taiwan to evacuate its citizens from #Wuhan where the deadly #coronavirus is. It is an outrage that the Chinese government is playing politics with peoples lives public health.,,,
2020-02-08T22:25:36Z,FALSE,2547,1462,4009,"This is from 4chins so take this with a grain of salt, but one poster extrapolated from the SO2 release data and estimated 14,000 bodies would have to be burnt to reach this level of emissions. #coronavirus",,,
2020-02-04T19:40:19Z,FALSE,2159,1847,4006,Chinese authorities are spraying some chemicals in cities across China. #coronavirus,,,
2020-01-25T21:42:42Z,TRUE,2683,1285,3968,"It was the Chinese president who stopped flights from Wuhan to Australia, not @ScottMorrisonMP. The PM has hesitated in ordering full biological screening of flights from origins of risk. Australia needs to stay ahead of the curve #auspol #coronavirus",,,
2020-02-04T06:57:01Z,FALSE,3702,258,3960,"The World Health Organization has issued a #GlobalHealthAlert, and with all eyes on #China @JamesChau speaks with former @WHO Director-General, Dr. Margaret Chan, on the unfolding health emergency. #coronavirus #wuhan",,,
2020-02-04T02:50:08Z,FALSE,2273,1669,3942,"Scene outside Hospital Authority, where medical staff are lining up to drop their letters and officially go on strike. Over 9000 are expected to participate, in an effort to force Carrie Lam to close the border to China #coronavirus #HongKongProtests",,,
2020-02-06T16:25:59Z,TRUE,3141,797,3938,"Good news! All 645 Indians evacuated from China's Wuhan city, who were kept in isolation at Army Base ITBP camps, have tested negative for #Coronavirus, the Union Health Ministry has announced.",,,
2020-01-27T02:32:12Z,FALSE,2679,1234,3913,Thank you China #Wuhan #coronavirus,,,
2020-01-31T09:31:24Z,TRUE,3143,759,3902,"Indian Army has created a facility near Manesar, Haryana for quarantine of approximately 300 Indian students who will be arriving from Wuhan, China. At the facility, students can be monitored for a duration of weeks by a qualified team of doctors and staff members. #coronavirus",,,
2020-02-08T16:45:00Z,TRUE,3094,804,3898,Video of a nurse worked for 11 consecutive days kissing her fianc through the glass goes viral on Chinese social media. Their plan of marrying on Valentine's day was disrupted as the bride-to-be is fighting in the frontline against #coronavirus. Salute to the medical staff!,,,
2020-02-02T23:03:16Z,FALSE,2191,1699,3890,"This is whats happening in Wenzhou, China. A Chinese military is now getting envolved in #coronavirus response, a clear indicator of situation getting out of control.",,,
2020-01-31T18:06:51Z,TRUE,3238,569,3807,First batch of Indian passengers in Air India special flight that will take off from Wuhan (China) shortly. #Coronavirus,,,
2020-01-27T21:19:09Z,FALSE,2333,1411,3744,The state of California has declared that they are well-prepared to handle the #Wuhan #CoronaVirus if cases would appear in the state. I'm not so sure about that after seeing this video from #SkidRow #LosAngeles,,,
2020-02-12T14:46:30Z,TRUE,2006,1682,3688,"#Coronavirus: No forms, questions, temperature check or anything after flying into @hkairport. Just signs asking people to declare China travel. Still lots of pointless security checks to *enter* the airport bldg though, following protests ages ago. #priorities.",,,
2020-01-27T03:04:32Z,FALSE,2092,1559,3651,"New video form the #coronavirus quarantine zone in Wuhan. A man demands hospital not to turn away patients. His relative is dying and no beds and oxygen tanks available. As I said earlier, China is running out of space for patients and medical supplies.",,,
2020-01-27T11:56:55Z,FALSE,2089,1550,3639,Please read the letter below. Please help share our story. We are just an ordinary family seeking help! #coronavirus #prayforwuhan,,,
2020-02-02T16:33:27Z,FALSE,2116,1498,3614,"Notice about stock market in #China. No one is allowed to sell when the market resume on Feb. 3. Biding price to be controlled before opening, no net sell before Feb. 7. Needs special permission for sales over 10M yuan. #CCP fearing market crash #Coronavirus #CoronavirusOutbreak",,,
2020-02-02T07:29:43Z,FALSE,2924,683,3607,Thank you! #Pakistan brother! A Pakistani doctor Muhammad Usman Janjua has won the hearts of the Chinese after he decided to offer his services to help the country fight against the #coronavirus. #China,,,
2020-02-12T13:40:00Z,TRUE,2764,824,3588,"Doctor's got talent! A doctor from NW China's Xinjiang at a makeshift hospital in #Wuhan was asked by patients with mild #coronavirus symptoms to teach them a traditional Uygur dance, bringing optimism and fun to the hospital #COVID19",,,individual_story
2020-01-31T11:51:17Z,FALSE,2854,727,3581,Dettol was prepared for Coronavirus in 2016... Just saying #coronavirusuk #coronavirus #FridayThoughts,,,
2020-02-04T21:00:12Z,TRUE,1952,1629,3581,"We have to go on strike, not only for the sake of the patients in the hospital, but also for the health and life of every Hong Kong person. Medical workers are on strike for a 2nd day calling for a total border shutdown with mainland China #coronavirus",,,
2020-01-25T10:17:21Z,TRUE,3037,539,3576,"Lets pray for the people of Wuhan, Hubei China! Let us trust the Chinese government, and establish a firm confidence in defeating the #coronavirus! With one heart one mind, we will try our best to win the full victory of this special war!",,,
2020-01-25T23:10:04Z,FALSE,2331,1241,3572,"Public health protects us against things like the #coronavirus and SARS. Meanwhile, Doug Ford's Conservatives are gutting Toronto Public Health by cutting $1 billion from it. But spending $1B to get beer in corner stores is their priority. #onpoli #topoli",,,
2020-02-04T12:52:44Z,TRUE,1931,1627,3558,"""Irrefutable: The coronavirus was engineered by scientists in a laboratory using well documented genetic engineering vectors that leave behind a fingerprint #CoronaVirus #CoronavirusOutbreak",,,
2020-01-29T01:00:00Z,TRUE,2135,1416,3551,Taxi driver kicks out #Wuhan virus passenger amid panic over #coronavirus in China,,,
2020-02-06T01:26:38Z,FALSE,1757,1785,3542,"Just like when I reported weeks ago, many people die at home due to #coronavirus. The problem is these people are not being counted, because they didnt check in into the hospitals, but the hospitals refuse patients due to overcrowding. Death trap!",,,
2020-02-12T01:11:49Z,TRUE,2197,1312,3509,"Communist China has proven that it cannot be trusted, which is why I asked the @WHO to do their own in-depth analysis on the extent of the spread of #Coronavirus. We need to get an up-to-date picture of the threat we face.",,,
2020-02-12T10:22:51Z,TRUE,1807,1701,3508,"When #Hongkongers deeply worry #coronavirus spread in communities, #HKGov refused to provide venues for pro-democracy district councillors, and hospital heads health ministers refused to attend meetings to address residents' concerns. Finally the meeting was held along street.",,,
2020-01-29T22:34:23Z,FALSE,3077,408,3485,Prevention is cheaper than cure!! #CoronaVirus,,,
2020-01-27T13:59:38Z,TRUE,2003,1477,3480,"The #coronavirus spreading globally may have originated in a Wuhan laboratory linked to Chinas covert biological weapons program, according to an Israeli biological warfare expert.",,,
2020-01-29T04:39:06Z,FALSE,2756,724,3480,"This man deserves our endless respect Dr. Liang Wudong, who was treating patients of corona virus in wuhan, china,gets infected while treating patients and become the first doctor to die from the new #Coronavirus. , will be remembered for his service to mankind",,,
2020-01-31T14:49:47Z,TRUE,1985,1473,3458,"According to @TheLancet, 14 of the original 40 #coronavirus patients had no contact with the seafood market where it originated. China isnt telling the full truth, and that should alarm everyone.",,,
2020-02-04T18:14:19Z,FALSE,1898,1542,3440,Something important to consider! Ive received several reports when non-infected people are being forcefully taken away as #coronavirus patients for reporting the truth on social media. CCP can use quarantine as an excuse to hunt down the dissidents.,,,
2020-01-27T16:42:34Z,FALSE,2212,1193,3405,what have i just witnessed outside my flat in harborne #coronavirus,,,
2020-02-04T21:06:45Z,FALSE,1935,1467,3402,Chinese woman gets attacked for wearing a mask in nyc. #coronaviruschina #coronavirus #NYC,,,
2020-02-02T02:18:39Z,TRUE,2834,541,3375,Air India special flight carrying the second batch of Indian passengers on board took off from Wuhan (China) at 0310 hours today. The special flight will land in Delhi at 0910 hours. #Coronavirus,,,
2020-01-25T16:29:25Z,TRUE,1827,1543,3370,graphic believed that this video was filmed in hospital #Wuhan the city locked down in China due to outbreak of #coronavirus patients who go a bed on corridor are considered as lucky. hospitals in Wuhan are running out essential supply. Gov helps nothing #WuhanCoronovirus,,,
2020-02-12T01:43:11Z,FALSE,2160,1190,3350,"#Hongkong is running out of masks, and this is seriously dangerous considering the #coronavirus! Carrie lam said she and other government officials wont wear masks so they can be saved for others in more of a desperate need! Extended Version -",,,
2020-02-02T14:05:47Z,FALSE,1890,1423,3313,I don't see it. is already ordered 2 bar foreign nationals from. So does EU w/ this headline - #coronavirus: EU 2 Restrict Entry 4Nationals. The ass kissing Commissar Lamb has no good reasons 2 exposeers 2 this killer virus by keeping borders open.,,,
2020-02-10T18:40:51Z,TRUE,2739,570,3309,"Because of #coronavirus, Indians are not going to 'Chinese' restaurants in India. It shows why Modi can fool them so easily.",,,
2020-01-31T23:15:23Z,TRUE,2804,502,3306,Congratulations to Ighalo on being the first Nigerian to play for Man U. I just hate that he will be the first player to have #coronavirus test included in his medical.,,,
2020-01-25T00:26:34Z,TRUE,2029,1272,3301,"I spent years developing an #Ebola treatment. From the outset, I have been VERY concerned about this new #coronavirus that originated in #China (now is in the U.S. and elsewhere). THREAD with my insights about the #CoronavirusOutbreak, and what you can do to protect yourself.",,,
